CSDUID,CSDNAME,Type,Price,Location,Bedrooms,Bathrooms,Hydro,Heat,Water,Size,Agreement Type,Population
3520005,Toronto,1,2450,"43.6422153,-79.4230422",2,1,0,1,1,1136.65079,1,3025647
3520005,Toronto,6,4700,"43.6421744,-79.4495561",3.5,2,1,1,1,1375,1,3025647
3520005,Toronto,4,2500,"43.6421549,-79.3805237",1,1,0,1,1,552,2,3025647
3520005,Toronto,4,2750,"43.6421424,-79.382852",1.5,1,1,1,1,800,1,3025647
3520005,Toronto,4,1850,"43.6420832,-79.3814756",0.5,1,0,1,1,308,1,3025647
3520005,Toronto,4,1850,"43.6420832,-79.3814756",0.5,1,0,1,1,308,1,3025647
3520005,Toronto,4,3100,"43.6419657,-79.3815389",2,2,0,1,1,750,1,3025647
3520005,Toronto,4,2200,"43.6419122,-79.3838046",1,1,0,1,1,600,1,3025647
3520005,Toronto,4,1495,"43.6418878,-79.4232449",1,1,0,1,1,500,1,3025647
3520005,Toronto,4,2250,"43.6418699,-79.3898457",1,1,0,1,1,535,1,3025647
3520005,Toronto,4,3200,"43.6418491,-79.386336",2.5,2,0,1,1,850,1,3025647
3520005,Toronto,4,2800,"43.6418491,-79.386336",2,2,0,1,0,736,1,3025647
3520005,Toronto,4,2400,"43.6418145,-79.4102946",1,1,0,1,1,607,1,3025647
3520005,Toronto,4,2450,"43.6418029,-79.4059206",1,1,1,1,1,525,1,3025647
3520005,Toronto,4,3200,"43.6417752,-79.3797532",2,2,0,1,1,1136.65079,1,3025647
3520005,Toronto,4,2700,"43.6417752,-79.3797532",1,1,1,1,1,500,1,3025647
3520005,Toronto,4,2100,"43.6417752,-79.3797532",1,1,0,1,1,500,1,3025647
3520005,Toronto,4,3050,"43.6417383,-79.3830244",2,2,0,1,1,799,1,3025647
3520005,Toronto,2,4799,"43.6416537,-79.4008189",3,1,0,0,0,1136.65079,1,3025647
3520005,Toronto,1,3164,"43.6416537,-79.4008189",2,2,0,0,0,1136.65079,1,3025647
3520005,Toronto,1,1984,"43.6416537,-79.4008189",0.5,1,0,0,0,1136.65079,1,3025647
3520005,Toronto,1,2509,"43.6416537,-79.4008189",1,2,0,0,0,1136.65079,1,3025647
3520005,Toronto,1,2329,"43.6416537,-79.4008189",1,1,0,0,0,1136.65079,1,3025647
3520005,Toronto,1,3769,"43.6416537,-79.4008189",3,2,0,0,0,1136.65079,1,3025647
3520005,Toronto,1,2319,"43.6416537,-79.4008189",1,1,0,0,0,1136.65079,1,3025647
3520005,Toronto,1,3719,"43.6416537,-79.4008189",3,2,0,0,0,667,1,3025647
3520005,Toronto,1,2054,"43.6416537,-79.4008189",0.5,1,0,0,0,1136.65079,1,3025647
3520005,Toronto,1,4779,"43.6416537,-79.4008189",3,1,0,0,0,1136.65079,1,3025647
3520005,Toronto,1,3679,"43.6416537,-79.4008189",2,2,0,0,0,1136.65079,1,3025647
3520005,Toronto,1,2499,"43.6416537,-79.4008189",1,2,0,0,0,1136.65079,1,3025647
3520005,Toronto,4,2300,"43.6416068,-79.3822802",1,1,0,0,1,600,1,3025647
3520005,Toronto,4,3000,"43.6416068,-79.3822802",2,1.5,0,0,0,750,1,3025647
3520005,Toronto,4,2380,"43.6415814,-79.4159055",1.5,1.5,0,1,1,700,1,3025647
3520005,Toronto,1,2400,"43.6415102,-79.5376878",3,1,0,0,0,1000,1,3025647
3520005,Toronto,4,2500,"43.6415056,-79.4002252",1.5,1,0,0,1,645,1,3025647
3520005,Toronto,4,2100,"43.6414407,-79.3994638",1,1,0,0,1,650,1,3025647
3520005,Toronto,4,3200,"43.6413822,-79.3914566",2,2,0,1,1,1136.65079,1,3025647
3520005,Toronto,4,3500,"43.6413733,-79.3797913",2,2,0,1,1,750,1,3025647
3520005,Toronto,4,2550,"43.6413733,-79.3797913",1.5,1,0,0,0,673,1,3025647
3520005,Toronto,4,2100,"43.6412101,-79.3938921",1,1,0,1,1,563,1,3025647
3520005,Toronto,4,1810,"43.6412101,-79.3938921",1,1,1,1,1,650,1,3025647
3520005,Toronto,4,3400,"43.6411454,-79.3813125",1.5,1.5,0,0,0,678,1,3025647
3520005,Toronto,4,2990,"43.6411454,-79.3813125",2,2,0,0,0,799,1,3025647
3520005,Toronto,4,2100,"43.6411338,-79.3998595",1,1,0,0,1,699,1,3025647
3520005,Toronto,4,2800,"43.6410794,-79.382984",2,2,0,0,1,750,1,3025647
3520005,Toronto,4,2700,"43.6410794,-79.382984",2,2,0,0,1,750,1,3025647
3520005,Toronto,1,2164,"43.6409083,-79.5581041",1,1,0,1,0,842,1,3025647
3520005,Toronto,4,1700,"43.6408637,-79.3957393",2.5,2,1,1,1,850,1,3025647
3520005,Toronto,4,1700,"43.6408637,-79.3957393",2,2,1,1,1,850,1,3025647
3520005,Toronto,4,2099,"43.6408637,-79.3957393",1,1,0,1,1,500,2,3025647
3520005,Toronto,4,1800,"43.6408637,-79.3957393",1,1,0,1,1,900,1,3025647
3520005,Toronto,4,2500,"43.6408623,-79.391576",1.5,1,1,1,1,650,1,3025647
3520005,Toronto,1,2450,"43.6408623,-79.391576",1.5,1,1,1,1,700,1,3025647
3520005,Toronto,1,2700,"43.6408157,-79.3817523",1.5,1,0,0,0,700,1,3025647
3520005,Toronto,1,1250,"43.6408157,-79.3817523",3.5,2.5,1,1,1,1000,1,3025647
3520005,Toronto,4,2300,"43.6407589,-79.3946694",1.5,1,0,1,1,600,1,3025647
3520005,Toronto,2,2295,"43.6407583,-79.4255177",1,1,0,0,1,1136.65079,1,3025647
3520005,Toronto,4,2500,"43.6406014,-79.3970035",1,1,0,1,1,550,1,3025647
3520005,Toronto,4,2400,"43.6406014,-79.3970035",1.5,1,0,1,1,628,1,3025647
3520005,Toronto,4,2600,"43.640585,-79.3808726",1.5,1.5,0,1,0,700,2,3025647
3520005,Toronto,4,2650,"43.640526,-79.3949037",2,2,0,1,1,899,1,3025647
3520005,Toronto,4,4200,"43.640526,-79.3949037",3,2,0,1,1,1200,1,3025647
3520005,Toronto,4,3200,"43.6405139,-79.3949016",2.5,2,0,1,1,750,1,3025647
3520005,Toronto,4,1750,"43.6404958,-79.4243601",1,1,1,1,1,430,1,3025647
3520005,Toronto,1,2192,"43.6404958,-79.4243601",1,1.5,0,1,1,1136.65079,1,3025647
3520005,Toronto,1,2875,"43.6404958,-79.4243601",2,2,0,1,1,800,1,3025647
3520005,Toronto,4,2400,"43.6404926,-79.3969268",1.5,1,0,1,1,630,1,3025647
3520005,Toronto,4,2400,"43.6404926,-79.3969268",1,1,0,0,1,600,1,3025647
3520005,Toronto,4,2600,"43.6404751,-79.4249379",2,1,1,1,1,670,1,3025647
3520005,Toronto,1,1975,"43.6404751,-79.4249379",1,1,0,1,1,500,1,3025647
3520005,Toronto,5,2750,"43.640402,-79.3971467",2,1.5,0,0,0,1100,1,3025647
3520005,Toronto,4,2900,"43.6403323,-79.3938938",2,2,0,1,1,1136.65079,1,3025647
3520005,Toronto,4,2500,"43.6403154,-79.5629128",2,2,0,0,0,754,1,3025647
3520005,Toronto,2,4500,"43.6403018,-79.5503338",3,2,0,0,0,1600,2,3025647
3520005,Toronto,4,3100,"43.6402621,-79.3960472",1.5,1,0,0,1,650,1,3025647
3520005,Toronto,4,5000,"43.6402374,-79.3957455",3,2,0,1,1,1116,1,3025647
3520005,Toronto,4,1800,"43.6402374,-79.3957455",1.5,1,0,0,0,600,1,3025647
3520005,Toronto,4,1800,"43.6401287,-79.4243084",1,1,0,1,1,500,1,3025647
3520005,Toronto,1,1700,"43.640083,-79.4167597",1,1,0,1,1,800,1,3025647
3520005,Toronto,4,1200,"43.6400552,-79.4240146",1,1,0,1,1,650,1,3025647
3520005,Toronto,4,2500,"43.6400247,-79.3812245",1,1,1,1,1,600,1,3025647
3520005,Toronto,4,2295,"43.6400203,-79.3810411",1,1,0,1,1,553,1,3025647
3520005,Toronto,4,2350,"43.6400039,-79.4137293",1.5,2,0,1,1,721,1,3025647
3520005,Toronto,4,2200,"43.6400039,-79.4137293",1,1,1,1,1,600,1,3025647
3520005,Toronto,4,2200,"43.6400039,-79.4137293",1,1,1,1,1,600,1,3025647
3520005,Toronto,1,2423,"43.6399905,-79.4272791",3,1,0,1,0,1136.65079,1,3025647
3520005,Toronto,1,2819,"43.6399905,-79.4272791",3,1.5,0,1,0,905,1,3025647
3520005,Toronto,1,2366,"43.6399905,-79.4272791",2,1,0,1,0,800,1,3025647
3520005,Toronto,1,2114,"43.6399905,-79.4272791",1,1,0,1,0,617,1,3025647
3520005,Toronto,4,2300,"43.6399752,-79.3814884",1,1,0,1,1,650,1,3025647
3520005,Toronto,1,2373,"43.639959,-79.443697",2,1,0,1,1,854,1,3025647
3520005,Toronto,1,1749,"43.639959,-79.443697",1,1,0,1,1,679,1,3025647
3520005,Toronto,1,1524,"43.639959,-79.443697",0.5,1,0,1,1,445,1,3025647
3520005,Toronto,4,2300,"43.6399375,-79.3771812",1,1,1,1,1,550,1,3025647
3520005,Toronto,1,2199,"43.639826,-79.4373899",2,1,0,0,0,864,1,3025647
3520005,Toronto,1,1749,"43.639826,-79.4373899",1,1,0,0,0,638,1,3025647
3520005,Toronto,1,1425,"43.639826,-79.4373899",0.5,1,0,0,0,396,1,3025647
3520005,Toronto,1,3000,"43.6398204,-79.4139456",2,2,0,0,0,800,1,3025647
3520005,Toronto,4,2199,"43.6397256,-79.4002252",1,1,0,1,1,500,1,3025647
3520005,Toronto,4,2100,"43.6396879,-79.4157044",1.5,1,0,1,1,700,2,3025647
3520005,Toronto,4,1850,"43.6396879,-79.4157044",0.5,1,1,1,1,470,1,3025647
3520005,Toronto,4,2350,"43.6395823,-79.3841644",1,1,1,1,1,600,1,3025647
3520005,Toronto,4,2000,"43.6395729,-79.4113234",1,1,1,1,1,550,1,3025647
3520005,Toronto,4,2400,"43.6395539,-79.4115524",1.5,1,0,1,0,563,1,3025647
3520005,Toronto,4,2300,"43.6395473,-79.3795235",1,1,1,1,1,702,1,3025647
3520005,Toronto,4,2300,"43.6395293,-79.3917809",1,1,1,1,1,550,1,3025647
3520005,Toronto,4,1925,"43.6395188,-79.4158115",1,1,1,1,1,560,1,3025647
3520005,Toronto,5,2400,"43.6395131,-79.4361049",4,1.5,0,0,1,1500,2,3025647
3520005,Toronto,4,2050,"43.6395,-79.3941512",1,1,0,1,1,468,1,3025647
3520005,Toronto,4,2950,"43.6394203,-79.3997418",2,1,1,1,1,650,1,3025647
3520005,Toronto,4,2900,"43.6394203,-79.3997418",2,2,0,1,1,826,1,3025647
3520005,Toronto,4,2250,"43.6394203,-79.3997418",1,1,0,1,1,500,1,3025647
3520005,Toronto,4,2400,"43.63941,-79.4102061",1.5,1,0,0,0,618,1,3025647
3520005,Toronto,4,2700,"43.6393665,-79.5353107",2,2,0,0,0,900,1,3025647
3520005,Toronto,4,2100,"43.639362,-79.5594659",1.5,1,0,0,0,650,1,3025647
3520005,Toronto,4,2200,"43.6393013,-79.4092113",1,1,0,0,0,600,2,3025647
3520005,Toronto,4,1850,"43.6392819,-79.3931004",1,1,0,1,1,500,1,3025647
3520005,Toronto,4,2300,"43.6392819,-79.3931004",1.5,1,0,1,1,699,1,3025647
3520005,Toronto,4,2600,"43.6392662,-79.3865908",1.5,1,1,1,1,700,1,3025647
3520005,Toronto,1,1871,"43.6392105,-79.5574023",1,1,0,1,0,519,1,3025647
3520005,Toronto,1,2900,"43.6390672,-79.4100811",2,1,0,0,0,665,1,3025647
3520005,Toronto,1,2980,"43.6390672,-79.4100811",2,2,0,0,0,677,1,3025647
3520005,Toronto,1,2355,"43.6390672,-79.4100811",1,1,0,0,0,478,1,3025647
3520005,Toronto,1,1425,"43.638995,-79.4309651",0.5,1,0,1,1,457,1,3025647
3520005,Toronto,4,2000,"43.6389394,-79.3985533",0.5,1,1,1,1,450,1,3025647
3520005,Toronto,4,2275,"43.6388516,-79.5368851",1.5,1,1,1,1,708,1,3025647
3520005,Toronto,4,2240,"43.6388364,-79.4003028",1,1,0,1,1,550,1,3025647
3520005,Toronto,1,3500,"43.6388364,-79.4003028",2,2,0,1,1,900,1,3025647
3520005,Toronto,4,2300,"43.638765,-79.4153527",1,1,0,1,1,620,1,3025647
3520005,Toronto,4,1800,"43.6387617,-79.4162411",0.5,1,0,1,1,519,1,3025647
3520005,Toronto,4,2400,"43.6387279,-79.3991144",1,1,0,0,1,600,1,3025647
3520005,Toronto,4,2200,"43.6387279,-79.3991144",1,1,1,1,1,539,1,3025647
3520005,Toronto,1,1939,"43.6387089,-79.4941574",1,1,0,1,0,688,1,3025647
3520005,Toronto,1,1450,"43.6386607,-79.4339279",1,1,1,1,1,1136.65079,0,3025647
3520005,Toronto,1,1450,"43.6386607,-79.4339279",1,1,1,1,1,1136.65079,0,3025647
3520005,Toronto,1,2297,"43.638649,-79.389096",1.5,1,0,0,1,639,1,3025647
3520005,Toronto,1,2797,"43.638649,-79.389096",2.5,1,0,0,1,794,1,3025647
3520005,Toronto,4,2200,"43.6386451,-79.5355799",1,1,0,0,1,526,1,3025647
3520005,Toronto,4,2500,"43.6386451,-79.5355799",2,2,0,0,0,850,1,3025647
3520005,Toronto,4,2850,"43.6386298,-79.3992137",2.5,2,0,0,0,900,1,3025647
3520005,Toronto,1,1339,"43.6386082,-79.4360787",0.5,1,0,1,0,684,1,3025647
3520005,Toronto,4,2795,"43.638566,-79.416906",2.5,2,0,1,0,750,1,3025647
3520005,Toronto,4,2600,"43.638566,-79.416906",2,2,0,1,0,750,1,3025647
3520005,Toronto,1,3500,"43.6385647,-79.4127388",2.5,2,0,0,0,930,1,3025647
3520005,Toronto,4,2850,"43.6385393,-79.5585879",2.5,2,0,0,0,900,1,3025647
3520005,Toronto,1,2799,"43.6384794,-79.5375446",2,2,0,1,0,1136.65079,1,3025647
3520005,Toronto,1,2999,"43.6384794,-79.5375446",2.5,2,0,1,0,1136.65079,1,3025647
3520005,Toronto,1,2349,"43.6384794,-79.5375446",1.5,1,0,1,0,1136.65079,1,3025647
3520005,Toronto,1,1999,"43.6384794,-79.5375446",0.5,1,0,1,0,1136.65079,1,3025647
3520005,Toronto,1,2797,"43.6384582,-79.3906374",2.5,1,0,0,1,794,1,3025647
3520005,Toronto,1,2137,"43.6384582,-79.3906374",1.5,1,0,0,1,535,1,3025647
3520005,Toronto,1,2297,"43.6384582,-79.3906374",1.5,1,0,0,1,639,1,3025647
3520005,Toronto,4,2320,"43.6384301,-79.4151302",1.5,1,0,0,0,700,1,3025647
3520005,Toronto,4,2300,"43.6384301,-79.4151302",1,1,0,1,1,599,1,3025647
3520005,Toronto,4,2200,"43.6384301,-79.4151302",1.5,1,0,0,1,656,1,3025647
3520005,Toronto,4,2150,"43.6384219,-79.3975956",1,1,1,1,1,450,1,3025647
3520005,Toronto,4,2700,"43.63837,-79.4142019",2,2,0,1,1,870,1,3025647
3520005,Toronto,1,2750,"43.6383643,-79.4418011",3,2,0,1,1,1300,1,3025647
3520005,Toronto,1,1649,"43.638285,-79.4360527",1,1,0,1,0,655,1,3025647
3520005,Toronto,4,2200,"43.6382515,-79.3895182",1,1,0,0,0,750,1,3025647
3520005,Toronto,4,2200,"43.6382515,-79.3895182",1,1,0,1,1,750,2,3025647
3520005,Toronto,4,2450,"43.6382515,-79.3895182",1,1,1,1,1,600,2,3025647
3520005,Toronto,1,2199,"43.6382178,-79.4382475",2,1,0,1,1,794,1,3025647
3520005,Toronto,1,1699,"43.6382178,-79.4382475",1,1,0,1,1,573,1,3025647
3520005,Toronto,1,1799,"43.6382026,-79.4296415",1,1,0,1,1,721,1,3025647
3520005,Toronto,1,1599,"43.6382026,-79.4296415",1,1,0,1,1,549,1,3025647
3520005,Toronto,4,2400,"43.6381307,-79.4145172",1.5,1,0,0,0,650,1,3025647
3520005,Toronto,4,2950,"43.6381307,-79.4145172",2,2,0,1,1,1000,1,3025647
3520005,Toronto,4,1900,"43.6380478,-79.4906011",1,1,0,1,1,599,1,3025647
3520005,Toronto,1,1748,"43.6377947,-79.4395017",1,1,0,1,0,713,1,3025647
3520005,Toronto,1,2279,"43.6377947,-79.4395017",2,1,0,1,0,925,1,3025647
3520005,Toronto,1,1527,"43.6377947,-79.4395017",0.5,1,0,1,0,414,1,3025647
3520005,Toronto,4,2150,"43.6377762,-79.4150888",1,1,0,1,1,599,1,3025647
3520005,Toronto,1,1379,"43.6377104,-79.4283235",0.5,1,0,1,1,386,1,3025647
3520005,Toronto,1,2669,"43.6376784,-79.4358685",2,1,0,1,1,862,1,3025647
3520005,Toronto,1,1559,"43.6376784,-79.4358685",0.5,1,0,1,1,399,1,3025647
3520005,Toronto,4,2000,"43.637396,-79.4013593",1.5,1,0,1,1,550,1,3025647
3520005,Toronto,1,1425,"43.6373383,-79.4291145",0.5,1,0,1,1,371,1,3025647
3520005,Toronto,1,1699,"43.6373383,-79.4291145",1,1,0,1,1,557,1,3025647
3520005,Toronto,4,2550,"43.6372864,-79.3995216",1.5,1,0,1,1,670,1,3025647
3520005,Toronto,4,2750,"43.6372114,-79.4030838",1,1,0,0,0,850,1,3025647
3520005,Toronto,3,2400,"43.6371988,-79.5698263",1.5,1,1,1,1,1200,1,3025647
3520005,Toronto,1,1504,"43.6371775,-79.4269604",0.5,1,0,1,1,370,1,3025647
3520005,Toronto,4,2600,"43.6371758,-79.4045981",1.5,1,0,1,1,650,1,3025647
3520005,Toronto,4,2600,"43.6371758,-79.4045981",1.5,1,0,1,1,650,1,3025647
3520005,Toronto,1,1789,"43.6371588,-79.4271204",1,1,0,1,1,640,1,3025647
3520005,Toronto,1,1739,"43.6371588,-79.4271204",1,1,0,1,1,470,1,3025647
3520005,Toronto,1,1639,"43.6371588,-79.4271204",0.5,1,0,1,1,370,1,3025647
3520005,Toronto,4,2350,"43.6371269,-79.39993",1,1,1,1,1,500,1,3025647
3520005,Toronto,4,1800,"43.6370854,-79.4062674",0.5,1,0,1,1,400,1,3025647
3520005,Toronto,1,1379,"43.6370832,-79.4279707",0.5,1,0,0,0,425,1,3025647
3520005,Toronto,4,2475,"43.6369552,-79.4055025",1.5,1,0,1,1,681,1,3025647
3520005,Toronto,1,1849,"43.6369127,-79.4362587",1,1,0,1,1,627,1,3025647
3520005,Toronto,1,1449,"43.6369127,-79.4362587",0.5,1,0,1,1,382,1,3025647
3520005,Toronto,2,2600,"43.6368472,-79.4281914",5,2,1,1,1,1600,2,3025647
3520005,Toronto,1,2100,"43.6368472,-79.4281914",1,1,0,1,1,500,1,3025647
3520005,Toronto,1,1699,"43.6367832,-79.4298101",1,1,0,1,1,650,1,3025647
3520005,Toronto,1,1499,"43.6367832,-79.4298101",0.5,1,0,1,1,450,1,3025647
3520005,Toronto,4,2650,"43.6366665,-79.4037219",1.5,1,0,0,0,780,1,3025647
3520005,Toronto,1,1899,"43.6366565,-79.4360755",1,1,0,1,1,629,1,3025647
3520005,Toronto,1,1429,"43.6366565,-79.4360755",0.5,1,0,1,1,395,1,3025647
3520005,Toronto,4,3100,"43.636642,-79.4057224",2,2,1,0,1,900,0,3025647
3520005,Toronto,4,2995,"43.6365928,-79.4047989",1.5,1,1,1,1,692,1,3025647
3520005,Toronto,4,2400,"43.6364315,-79.4019582",1.5,1,0,1,1,650,1,3025647
3520005,Toronto,1,2309,"43.6364119,-79.4289328",2,1,0,1,1,850,1,3025647
3520005,Toronto,1,1821,"43.6363249,-79.438093",1,1,0,1,1,625,1,3025647
3520005,Toronto,4,1900,"43.6362579,-79.4985091",1,1,0,1,1,520,1,3025647
3520005,Toronto,3,2400,"43.6362579,-79.4985091",3,1,0,0,0,1200,1,3025647
3520005,Toronto,1,1500,"43.636107,-79.4397536",2,1,0,0,0,1136.65079,1,3025647
3520005,Toronto,1,1550,"43.6360657,-79.4300667",1,1,0,1,1,700,1,3025647
3520005,Toronto,1,1925,"43.6360432,-79.4939494",2,1,0,1,1,740,1,3025647
3520005,Toronto,1,2199,"43.6359092,-79.428604",2,1,0,1,1,798,1,3025647
3520005,Toronto,1,1699,"43.6359092,-79.428604",1,1,0,1,1,622,1,3025647
3520005,Toronto,1,1745,"43.6358413,-79.4377345",1,1,0,1,0,686,1,3025647
3520005,Toronto,1,1549,"43.6358413,-79.4377345",0.5,1,0,1,0,450,1,3025647
3520005,Toronto,4,1999,"43.6357853,-79.5394757",1,1,1,1,1,600,2,3025647
3520005,Toronto,4,1999,"43.6357853,-79.5394757",1,1,1,1,1,600,2,3025647
3520005,Toronto,1,2299,"43.635711,-79.4292942",2,1,0,1,1,1136.65079,1,3025647
3520005,Toronto,1,1649,"43.635711,-79.4292942",1,1,0,1,1,1136.65079,1,3025647
3520005,Toronto,1,2199,"43.635584,-79.4285869",2,1,0,1,1,869,1,3025647
3520005,Toronto,1,1425,"43.635584,-79.4285869",0.5,1,0,1,1,462,1,3025647
3520005,Toronto,1,1699,"43.635584,-79.4285869",1,1,0,1,1,690,1,3025647
3520005,Toronto,1,1299,"43.6355306,-79.4389403",0.5,1,1,1,1,224,1,3025647
3520005,Toronto,4,2600,"43.6354726,-79.4023362",1,1,0,1,1,720,1,3025647
3520005,Toronto,1,2500,"43.6353521,-79.4292908",3,1,0,1,1,1031,1,3025647
3520005,Toronto,1,1475,"43.6353521,-79.4292908",0.5,1,0,1,1,429,1,3025647
3520005,Toronto,6,1690,"43.6351914,-79.4364297",1,1,1,1,1,680,1,3025647
3520005,Toronto,1,2199,"43.6351367,-79.4348141",2,1,0,1,1,815,1,3025647
3520005,Toronto,1,1699,"43.6351367,-79.4348141",1,1,0,1,1,649,1,3025647
3520005,Toronto,1,1425,"43.6351367,-79.4348141",0.5,1,0,1,1,354,1,3025647
3520005,Toronto,1,1807,"43.6351227,-79.4284089",1,1,0,1,1,676,1,3025647
3520005,Toronto,1,2750,"43.635013,-79.4362697",2,1,1,1,1,960,1,3025647
3520005,Toronto,1,1425,"43.6348876,-79.4346562",0.5,1,0,1,1,407,1,3025647
3520005,Toronto,1,1699,"43.6348876,-79.4346562",1,1,0,1,1,575,1,3025647
3520005,Toronto,1,1949,"43.6347379,-79.4354471",1,1,0,1,1,721,1,3025647
3520005,Toronto,4,2250,"43.6344584,-79.5408202",2,1,0,0,0,690,1,3025647
3520005,Toronto,1,1849,"43.634422,-79.4352784",1,1,0,1,1,622,1,3025647
3520005,Toronto,1,2349,"43.634422,-79.4352784",2,1,0,1,1,917,1,3025647
3520005,Toronto,1,1795,"43.634377,-79.4339522",1,1,0,0,1,1136.65079,1,3025647
3520005,Toronto,1,1500,"43.6343196,-79.434633",1,1,0,1,1,1136.65079,1,3025647
3520005,Toronto,1,1100,"43.6340649,-79.5785176",0.5,1,1,1,1,350,1,3025647
3520005,Toronto,4,2100,"43.6339362,-79.5413698",1,1,1,1,1,515,1,3025647
3520005,Toronto,4,2900,"43.6339362,-79.5413698",2,2,0,1,1,900,1,3025647
3520005,Toronto,4,2750,"43.6338597,-79.5408819",2,2,0,0,1,899,1,3025647
3520005,Toronto,4,2750,"43.6338597,-79.5408819",2,2,0,0,1,899,1,3025647
3520005,Toronto,4,2275,"43.6338597,-79.5408819",1.5,1,1,1,1,690,2,3025647
3520005,Toronto,4,2650,"43.6338301,-79.5415913",2,2,0,1,1,852,1,3025647
3520005,Toronto,1,2200,"43.6334053,-79.5608987",1,1,1,1,1,850,1,3025647
3520005,Toronto,3,1600,"43.632947,-79.5510363",2,1,0,0,1,700,1,3025647
3520005,Toronto,2,2700,"43.6324738,-79.4920948",2,1,0,0,0,1000,1,3025647
3520005,Toronto,1,2500,"43.6321416,-79.4941158",2,1.5,0,1,1,1000,2,3025647
3520005,Toronto,1,1400,"43.6321416,-79.4941158",1,1.5,1,1,1,1500,2,3025647
3520005,Toronto,1,1300,"43.6321416,-79.4941158",0.5,1,1,1,1,300,2,3025647
3520005,Toronto,1,3950,"43.6318764,-79.4915689",2.5,2,0,1,1,1106,1,3025647
3520005,Toronto,1,2399,"43.6305094,-79.5593253",2,1,0,0,1,800,1,3025647
3520005,Toronto,1,2665,"43.630147,-79.5798768",3,2,0,0,0,1282,1,3025647
3520005,Toronto,2,3400,"43.6300224,-79.510961",3.5,1,0,0,0,1700,1,3025647
3520005,Toronto,4,2300,"43.6298692,-79.4768043",1,1,0,1,1,550,1,3025647
3520005,Toronto,4,2600,"43.6289467,-79.3944199",1.5,1,0,1,1,670,1,3025647
3520005,Toronto,4,2350,"43.6289467,-79.3944199",1.5,1,0,0,0,570,1,3025647
3520005,Toronto,4,2100,"43.6289467,-79.3944199",1,1,0,1,1,600,1,3025647
3520005,Toronto,4,3850,"43.6289467,-79.3944199",2,2,0,1,1,1100,1,3025647
3520005,Toronto,4,2400,"43.6289467,-79.3944199",1.5,1,1,1,1,810,1,3025647
3520005,Toronto,1,3600,"43.6289467,-79.3944199",2,2,0,1,1,830,1,3025647
3520005,Toronto,1,2600,"43.6288408,-79.5209994",2.5,1,0,1,1,950,1,3025647
3520005,Toronto,1,2800,"43.6278131,-79.5629781",3,2,0,0,0,1400,1,3025647
3520005,Toronto,4,3150,"43.6274109,-79.4782983",2,2,1,1,1,965,1,3025647
3520005,Toronto,4,2500,"43.6274109,-79.4782983",1.5,1,0,1,1,600,1,3025647
3520005,Toronto,4,2300,"43.6261196,-79.4782583",1.5,1,0,1,1,650,1,3025647
3520005,Toronto,4,3000,"43.6261196,-79.4782583",1.5,1,0,0,0,799,1,3025647
3520005,Toronto,4,2800,"43.6261196,-79.4782583",2,2,0,1,1,800,1,3025647
3520005,Toronto,4,1700,"43.6261196,-79.4782583",0.5,1,0,1,1,450,2,3025647
3520005,Toronto,4,2100,"43.6261196,-79.4782583",2.5,2,0,1,1,1200,1,3025647
3520005,Toronto,4,2100,"43.6256859,-79.477756",1,1,1,1,1,500,1,3025647
3520005,Toronto,4,1900,"43.6254023,-79.5068881",1,1,1,1,1,500,1,3025647
3520005,Toronto,4,2200,"43.6254023,-79.5068881",1.5,1,0,1,1,720,1,3025647
3520005,Toronto,5,1999,"43.6254023,-79.5068881",1,1,0,0,1,500,1,3025647
3520005,Toronto,1,2000,"43.6253809,-79.5080886",1,1,1,1,1,1250,1,3025647
3520005,Toronto,3,1600,"43.6250877,-79.5165193",1,1,0,0,0,1000,2,3025647
3520005,Toronto,4,3100,"43.6250606,-79.4773778",2,2,0,1,1,800,1,3025647
3520005,Toronto,4,2200,"43.6250606,-79.4773778",1,1,0,0,0,575,1,3025647
3520005,Toronto,4,2250,"43.6250606,-79.4773778",1,1,0,1,1,850,1,3025647
3520005,Toronto,3,1800,"43.6250074,-79.526094",1.5,1,0,0,0,850,1,3025647
3520005,Toronto,4,3200,"43.62474,-79.47896",2,2,0,1,1,868,1,3025647
3520005,Toronto,4,3000,"43.62474,-79.47896",2,2,0,0,0,740,1,3025647
3520005,Toronto,4,2900,"43.6245981,-79.4785279",2,2,0,1,1,720,1,3025647
3520005,Toronto,4,2200,"43.6245981,-79.4785279",1,1,0,1,1,590,1,3025647
3520005,Toronto,1,2700,"43.6245981,-79.4785279",2,2,0,0,0,696,1,3025647
3520005,Toronto,4,2400,"43.6244288,-79.4909525",1.5,2,0,1,1,955,1,3025647
3520005,Toronto,4,2400,"43.6241445,-79.4798802",1.5,2,0,1,1,700,1,3025647
3520005,Toronto,4,1900,"43.6241445,-79.4798802",1,1,0,1,1,520,1,3025647
3520005,Toronto,4,2250,"43.62386,-79.48895",1,1,0,0,0,570,2,3025647
3520005,Toronto,4,2200,"43.62386,-79.48895",1,1,1,1,1,450,1,3025647
3520005,Toronto,4,2600,"43.62386,-79.48895",2,2,0,1,0,700,1,3025647
3520005,Toronto,4,2500,"43.62386,-79.48895",1,1,1,1,1,450,2,3025647
3520005,Toronto,4,2100,"43.62386,-79.48895",1.5,1,1,1,1,650,1,3025647
